lga_code,lga_name,state_name,state_abbrev,lga_area_sq_km,n_service_records,n_services,services_per_100_sq_km,n_services_with_approved_places,pct_services_with_approved_places,total_approved_places,mean_approved_places,median_approved_places,approved_places_per_service,approved_places_per_100_sq_km,n_services_with_assessed_nqs_rating,n_excellent_nqs_services,n_exceeding_nqs_services,n_high_quality_services,n_meeting_or_above_nqs_services,n_below_meeting_nqs_services,pct_excellent_nqs_services,pct_exceeding_nqs_services,pct_high_quality_services,pct_meeting_or_above_nqs_services,pct_below_meeting_nqs_services,n_services_with_train_distance,n_services_with_bus_distance,n_services_with_any_transport_distance,pct_services_with_train_distance,pct_services_with_bus_distance,pct_services_with_any_transport_distance,mean_train_distance_km,median_train_distance_km,mean_bus_distance_km,median_bus_distance_km,mean_nearest_transport_distance_km,median_nearest_transport_distance_km,n_within_1km_train,n_within_1km_bus,n_within_1km_any_transport,n_farther_than_5km_any_transport,pct_within_1km_train,pct_within_1km_bus,pct_within_1km_any_transport,pct_farther_than_5km_any_transport
42600,Holdfast Bay,South Australia,SA,13.752,28,28,203.60674810936592,27,96.42857142857143,2146.0,79.48148148148148,75.0,76.64285714285714,15605.002908667831,26,0,5,5,22,4,0.0,19.230769230769234,19.230769230769234,84.61538461538461,15.384615384615385,28,28,28,100.0,100.0,100.0,1.9156243389827101,1.1422004118864648,5.321157566056306,4.8342996591994645,1.9156243389827101,1.1422004118864648,12,0,12,0,42.857142857142854,0.0,42.857142857142854,0.0
42750,Kangaroo Island,South Australia,SA,4400.863,6,6,0.1363368957406763,6,100.0,186.0,31.0,25.5,31.0,4.226443767960966,5,0,1,1,5,0,0.0,20.0,20.0,100.0,0.0,6,6,6,100.0,100.0,100.0,97.36809076873256,92.4670911613941,99.55982671168537,92.4623786375538,97.36489986064579,92.4623786375538,0,0,0,6,0.0,0.0,0.0,100.0
43080,Karoonda East Murray,South Australia,SA,4415.796,1,1,0.022645973681755225,1,100.0,22.0,22.0,22.0,22.0,0.49821142099861493,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,1,1,1,100.0,100.0,100.0,56.5151588938703,56.5151588938703,116.548029540076,116.548029540076,56.5151588938703,56.5151588938703,0,0,0,1,0.0,0.0,0.0,100.0
43220,Kimba,South Australia,SA,5697.1074,1,1,0.01755276721657029,1,100.0,30.0,30.0,30.0,30.0,0.5265830164971087,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,41.9862427116501,41.9862427116501,144.977841943723,144.977841943723,41.9862427116501,41.9862427116501,0,0,0,1,0.0,0.0,0.0,100.0
43360,Kingston (SA),South Australia,SA,3339.7952,1,1,0.02994195572231495,1,100.0,45.0,45.0,45.0,45.0,1.3473880075041726,1,0,1,1,1,0,0.0,100.0,100.0,100.0,0.0,1,1,1,100.0,100.0,100.0,100.760891808834,100.760891808834,220.211968571474,220.211968571474,100.760891808834,100.760891808834,0,0,0,1,0.0,0.0,0.0,100.0
43650,Light,South Australia,SA,1276.8453,12,12,0.9398162800145015,12,100.0,722.0,60.166666666666664,57.5,60.166666666666664,56.545612847539175,9,0,4,4,8,1,0.0,44.44444444444444,44.44444444444444,88.88888888888889,11.11111111111111,12,12,12,100.0,100.0,100.0,11.343672836102899,11.519228321610266,35.06918906482758,32.23706229314835,11.343672836102899,11.519228321610266,0,0,0,7,0.0,0.0,0.0,58.333333333333336
43710,Lower Eyre Peninsula,South Australia,SA,4721.3922,3,3,0.06354058025512051,3,100.0,96.0,32.0,30.0,32.0,2.0332985681638562,3,0,1,1,3,0,0.0,33.33333333333333,33.33333333333333,100.0,0.0,3,3,3,100.0,100.0,100.0,121.35890516421493,127.637719445573,228.67630303729666,223.913986103089,121.35890516421493,127.637719445573,0,0,0,3,0.0,0.0,0.0,100.0
43790,Loxton Waikerie,South Australia,SA,7763.8714,8,8,0.10304137701198915,8,100.0,358.0,44.75,39.5,44.75,4.611101621286514,8,0,6,6,7,1,0.0,75.0,75.0,87.5,12.5,8,8,8,100.0,100.0,100.0,33.80043058347162,20.9139590780876,144.6401945479165,146.20687748524898,33.80043058347162,20.9139590780876,0,0,0,8,0.0,0.0,0.0,100.0
44060,Marion,South Australia,SA,55.6406,60,60,107.83492629482787,60,100.0,3597.0,59.95,50.0,59.95,6464.703831374932,58,0,17,17,49,9,0.0,29.310344827586203,29.310344827586203,84.48275862068965,15.517241379310345,60,60,60,100.0,100.0,100.0,1.2946161073647269,1.12366203993517,4.100978853413321,3.9151621837121047,1.2820427423947498,1.12366203993517,22,1,22,0,36.666666666666664,1.6666666666666667,36.666666666666664,0.0
44210,Mid Murray,South Australia,SA,6271.6255,4,4,0.06377931845579746,4,100.0,124.0,31.0,29.5,31.0,1.9771588721297213,4,0,1,1,2,2,0.0,25.0,25.0,50.0,50.0,4,4,4,100.0,100.0,100.0,43.85961518750943,37.34108785197495,85.10586357135935,76.48382110604655,43.85961518750943,37.34108785197495,0,0,0,4,0.0,0.0,0.0,100.0
44340,Mitcham,South Australia,SA,75.5468,54,54,71.47887137509464,54,100.0,3660.0,67.77777777777777,66.0,67.77777777777777,4844.679059867526,52,0,19,19,47,5,0.0,36.53846153846153,36.53846153846153,90.38461538461539,9.615384615384617,54,54,54,100.0,100.0,100.0,0.9493917232744109,0.918121595956454,3.2879152818988873,2.989742667983215,0.9428477602498586,0.918121595956454,31,7,31,0,57.407407407407405,12.962962962962962,57.407407407407405,0.0
44550,Mount Barker,South Australia,SA,594.6406,37,37,6.222245840596825,37,100.0,2507.0,67.75675675675676,60.0,67.75675675675676,421.59919790206055,35,0,8,8,32,3,0.0,22.857142857142858,22.857142857142858,91.42857142857143,8.571428571428571,37,37,37,100.0,100.0,100.0,9.160600422879677,8.23999706986504,22.51115878999362,22.7955670507674,9.160600422879677,8.23999706986504,0,0,0,36,0.0,0.0,0.0,97.2972972972973
44620,Mount Gambier,South Australia,SA,33.8938,19,19,56.05745003510967,19,100.0,1338.0,70.42105263157895,75.0,70.42105263157895,3947.6246393145652,16,0,4,4,15,1,0.0,25.0,25.0,93.75,6.25,19,19,19,100.0,100.0,100.0,156.82620954325864,156.987039806054,272.82236908926575,273.001254968048,156.82620954325864,156.987039806054,0,0,0,19,0.0,0.0,0.0,100.0
44830,Mount Remarkable,South Australia,SA,3422.7733,3,3,0.08764822373716659,3,100.0,60.0,20.0,19.0,20.0,1.7529644747433317,3,0,0,0,3,0,0.0,0.0,0.0,100.0,0.0,3,3,3,100.0,100.0,100.0,35.61627461808467,36.2844550144064,37.312887730900364,39.2093219752891,33.476448825413996,36.2844550144064,0,0,0,3,0.0,0.0,0.0,100.0
45040,Murray Bridge,South Australia,SA,1831.7597,14,14,0.7642923905357236,13,92.85714285714286,696.0,53.53846153846154,57.0,49.714285714285715,37.9962502723474,13,0,5,5,10,3,0.0,38.46153846153847,38.46153846153847,76.92307692307693,23.076923076923077,14,14,14,100.0,100.0,100.0,1.6621130689775963,1.074746473005683,60.65391333179069,60.3163209870516,1.6621130689775963,1.074746473005683,7,0,7,0,50.0,0.0,50.0,0.0
45090,Naracoorte Lucindale,South Australia,SA,4519.715,6,6,0.13275173323981712,6,100.0,252.0,42.0,41.5,42.0,5.5755727960723185,6,0,3,3,5,1,0.0,50.0,50.0,83.33333333333334,16.666666666666664,6,6,6,100.0,100.0,100.0,73.52799189268443,71.69077539786635,278.8843640228283,282.338872049007,73.52799189268443,71.69077539786635,0,0,0,6,0.0,0.0,0.0,100.0
45120,Northern Areas,South Australia,SA,2986.1818,5,5,0.16743789678176996,5,100.0,181.0,36.2,29.0,36.2,6.061251863500072,5,0,4,4,4,1,0.0,80.0,80.0,80.0,20.0,5,5,5,100.0,100.0,100.0,9.387138097223966,11.8228507904308,40.63466705369024,50.575096780136,9.387138097223966,11.8228507904308,1,0,1,4,20.0,0.0,20.0,80.0
45290,Norwood Payneham and St Peters,South Australia,SA,15.1036,36,36,238.35376996212824,36,100.0,2877.0,79.91666666666667,78.5,79.91666666666667,19048.43878280675,35,0,14,14,32,3,0.0,40.0,40.0,91.42857142857143,8.571428571428571,36,36,36,100.0,100.0,100.0,3.865071641302831,4.049967328339591,11.24565381592672,11.2042832113915,3.865071641302831,4.049967328339591,0,0,0,6,0.0,0.0,0.0,16.666666666666664
45340,Onkaparinga,South Australia,SA,518.1255,134,134,25.86245996385046,132,98.50746268656717,8290.0,62.803030303030305,59.5,61.865671641791046,1599.9984559725394,128,0,25,25,100,28,0.0,19.53125,19.53125,78.125,21.875,134,134,134,100.0,100.0,100.0,4.08335997532815,3.551599588845545,3.778081739954732,3.36624033224989,3.4395838295211045,2.8095961473905797,15,16,20,26,11.194029850746269,11.940298507462686,14.925373134328357,19.402985074626866
45400,Orroroo Carrieton,South Australia,SA,3321.8239,1,1,0.030103943800271895,1,100.0,24.0,24.0,24.0,24.0,0.7224946512065255,1,0,1,1,1,0,0.0,100.0,100.0,100.0,0.0,1,1,1,100.0,100.0,100.0,34.1769935736523,34.1769935736523,69.5699781450792,69.5699781450792,34.1769935736523,34.1769935736523,0,0,0,1,0.0,0.0,0.0,100.0
45540,Peterborough,South Australia,SA,3020.142,1,1,0.03311102590540445,1,100.0,26.0,26.0,26.0,26.0,0.8608866735405156,1,0,1,1,1,0,0.0,100.0,100.0,100.0,0.0,1,1,1,100.0,100.0,100.0,0.509540936178564,0.509540936178564,74.356679271246,74.356679271246,0.509540936178564,0.509540936178564,1,0,1,0,100.0,0.0,100.0,0.0
45680,Playford,South Australia,SA,345.2038,62,62,17.96040483911243,58,93.54838709677419,4308.0,74.27586206896552,70.0,69.48387096774194,1247.958452369296,58,0,16,16,47,11,0.0,27.586206896551722,27.586206896551722,81.03448275862068,18.96551724137931,62,62,62,100.0,100.0,100.0,2.9754648367728804,1.822851119967745,9.75992797237241,10.38607551058865,2.9754648367728804,1.822851119967745,13,0,13,14,20.967741935483872,0.0,20.967741935483872,22.58064516129032
45890,Port Adelaide Enfield,South Australia,SA,91.7588,81,81,88.27491205203208,79,97.53086419753086,5809.0,73.53164556962025,73.0,71.71604938271605,6330.727951978448,77,0,24,24,59,18,0.0,31.16883116883117,31.16883116883117,76.62337662337663,23.376623376623375,81,81,81,100.0,100.0,100.0,2.4879671136485886,1.96007501043914,8.501910027963303,7.87707903943804,2.4879671136485886,1.96007501043914,28,0,28,15,34.5679012345679,0.0,34.5679012345679,18.51851851851852
46090,Port Augusta,South Australia,SA,1157.9905,11,11,0.9499214371793204,11,100.0,551.0,50.09090909090909,45.0,50.09090909090909,47.582428353255054,11,0,3,3,8,3,0.0,27.27272727272727,27.27272727272727,72.72727272727273,27.27272727272727,11,11,11,100.0,100.0,100.0,14.921385038637373,15.1776557126623,1.92958720797346,1.94999654045888,1.92958720797346,1.94999654045888,0,0,0,0,0.0,0.0,0.0,0.0
46300,Port Lincoln,South Australia,SA,30.3681,11,11,36.222220026936164,10,90.9090909090909,512.0,51.2,44.0,46.54545454545455,1685.9796957992103,11,0,5,5,9,2,0.0,45.45454545454545,45.45454545454545,81.81818181818183,18.181818181818183,11,11,11,100.0,100.0,100.0,143.66108947827408,143.418397540307,219.46900869820647,219.655713553218,143.66108947827408,143.418397540307,0,0,0,11,0.0,0.0,0.0,100.0
46450,Port Pirie,South Australia,SA,1760.7097,11,11,0.6247480774371834,10,90.9090909090909,458.0,45.8,47.0,41.63636363636363,26.012238133293636,11,0,5,5,8,3,0.0,45.45454545454545,45.45454545454545,72.72727272727273,27.27272727272727,11,11,11,100.0,100.0,100.0,30.188532610825337,34.0619973152146,10.33030846836106,7.4656353684381,8.699286266659687,7.4656353684381,0,0,0,10,0.0,0.0,0.0,90.9090909090909
46510,Prospect,South Australia,SA,7.7915,20,20,256.6899826734262,20,100.0,1671.0,83.55,82.5,83.55,21446.448052364754,19,0,8,8,17,2,0.0,42.10526315789473,42.10526315789473,89.47368421052632,10.526315789473683,20,20,20,100.0,100.0,100.0,1.3998248193384968,1.1663164085524,9.191042025044032,9.239796363450662,1.3998248193384968,1.1663164085524,8,0,8,0,40.0,0.0,40.0,0.0
46670,Renmark Paringa,South Australia,SA,916.442,7,7,0.7638235698494831,7,100.0,445.0,63.57142857142857,65.0,63.57142857142857,48.557355511859996,6,0,3,3,6,0,0.0,50.0,50.0,100.0,0.0,7,7,7,100.0,100.0,100.0,17.117360071969816,17.3888619533123,131.5839495407193,130.830702414294,17.117360071969816,17.3888619533123,0,0,0,7,0.0,0.0,0.0,100.0
46860,Robe,South Australia,SA,1091.7162,1,1,0.09159889722255656,1,100.0,30.0,30.0,30.0,30.0,2.7479669166766967,1,0,1,1,1,0,0.0,100.0,100.0,100.0,0.0,1,1,1,100.0,100.0,100.0,131.436414185519,131.436414185519,247.92529647604,247.92529647604,131.436414185519,131.436414185519,0,0,0,1,0.0,0.0,0.0,100.0
46970,Roxby Downs,South Australia,SA,110.4778,2,2,1.8103184531190881,2,100.0,236.0,118.0,118.0,118.0,213.6175774680524,2,0,1,1,1,1,0.0,50.0,50.0,50.0,50.0,2,2,2,100.0,100.0,100.0,182.740101908356,182.740101908356,230.010589834664,230.010589834664,182.740101908356,182.740101908356,0,0,0,2,0.0,0.0,0.0,100.0
47140,Salisbury,South Australia,SA,159.8432,87,87,54.428339772977516,87,100.0,6107.0,70.19540229885058,63.0,70.19540229885058,3820.619206822686,81,0,27,27,65,16,0.0,33.33333333333333,33.33333333333333,80.24691358024691,19.753086419753085,87,87,87,100.0,100.0,100.0,2.568198399375415,2.49617984633602,2.9354236406379197,2.9937520499207,2.567263404009809,2.49617984633602,20,13,20,5,22.988505747126435,14.942528735632186,22.988505747126435,5.747126436781609
47290,Southern Mallee,South Australia,SA,5702.2024,4,4,0.07014833426466938,4,100.0,132.0,33.0,33.0,33.0,2.31489503073409,4,0,1,1,2,2,0.0,25.0,25.0,50.0,50.0,4,4,4,100.0,100.0,100.0,112.52431572160425,112.4816155597355,171.291532284139,171.340165425796,112.52431572160425,112.4816155597355,0,0,0,4,0.0,0.0,0.0,100.0
47490,Streaky Bay,South Australia,SA,6222.8591,3,3,0.04820935122892306,3,100.0,121.0,40.333333333333336,41.0,40.333333333333336,1.9444438328998965,2,0,1,1,2,0,0.0,50.0,50.0,100.0,0.0,3,3,3,100.0,100.0,100.0,88.35496889165944,88.4421627436069,334.6317683752467,334.553165994514,88.35496889165944,88.4421627436069,0,0,0,3,0.0,0.0,0.0,100.0
47630,Tatiara,South Australia,SA,6527.2342,4,4,0.06128169876300746,4,100.0,194.0,48.5,53.5,48.5,2.9721623900058622,4,0,2,2,4,0,0.0,50.0,50.0,100.0,0.0,4,4,4,100.0,100.0,100.0,21.83665934521745,20.6428988805938,228.74900299662198,239.739023278042,21.83665934521745,20.6428988805938,0,0,0,2,0.0,0.0,0.0,50.0
47700,Tea Tree Gully,South Australia,SA,95.2109,77,77,80.87309331179519,77,100.0,5501.0,71.44155844155844,60.0,71.44155844155844,5777.699822184225,72,0,22,22,54,18,0.0,30.555555555555557,30.555555555555557,75.0,25.0,77,77,77,100.0,100.0,100.0,7.418509980514672,7.37528602510463,7.694897990188897,7.70786179896975,7.417387828042641,7.37528602510463,0,0,0,73,0.0,0.0,0.0,94.8051948051948
47910,Tumby Bay,South Australia,SA,2669.0794,2,2,0.07493220321583538,2,100.0,75.0,37.5,37.5,37.5,2.8099576205938273,2,0,0,0,2,0,0.0,0.0,0.0,100.0,0.0,2,2,2,100.0,100.0,100.0,101.24017247061451,101.24017247061451,190.17984720966,190.17984720966,101.24017247061451,101.24017247061451,0,0,0,2,0.0,0.0,0.0,100.0
49399,Unincorporated SA,South Australia,SA,619426.0858,2,2,0.0003228795244257374,2,100.0,65.0,32.5,32.5,32.5,0.010493584543836464,2,0,1,1,2,0,0.0,50.0,50.0,100.0,0.0,2,2,2,100.0,100.0,100.0,147.318317403282,147.318317403282,305.8803504293555,305.8803504293555,147.318317403282,147.318317403282,0,0,0,2,0.0,0.0,0.0,100.0
47980,Unley,South Australia,SA,14.2703,35,35,245.26464054715035,35,100.0,2171.0,62.02857142857143,60.0,62.02857142857143,15213.415275081812,35,0,12,12,32,3,0.0,34.285714285714285,34.285714285714285,91.42857142857143,8.571428571428571,35,35,35,100.0,100.0,100.0,1.6956059331149587,1.80923943253963,7.73065145972269,7.87365437662006,1.6956059331149587,1.80923943253963,9,0,9,0,25.71428571428571,0.0,25.71428571428571,0.0
48050,Victor Harbor,South Australia,SA,384.6255,9,9,2.339938459618512,8,88.88888888888889,475.0,59.375,62.5,52.77777777777778,123.49675203542148,9,0,2,2,8,1,0.0,22.22222222222222,22.22222222222222,88.88888888888889,11.11111111111111,9,9,9,100.0,100.0,100.0,5.88837767987401,6.4784948712949,41.679941536862266,41.9728276741967,5.88837767987401,6.4784948712949,0,0,0,6,0.0,0.0,0.0,66.66666666666666
48130,Wakefield,South Australia,SA,3468.4879,8,8,0.2306480584810459,8,100.0,245.0,30.625,30.0,30.625,7.06359679098203,8,0,1,1,5,3,0.0,12.5,12.5,62.5,37.5,8,8,8,100.0,100.0,100.0,55.498952419541126,58.44308169910525,36.4734547248153,44.629270718353496,32.606060756370645,35.9209466507818,0,1,1,7,0.0,12.5,12.5,87.5
48260,Walkerville,South Australia,SA,3.53,10,10,283.28611898017,10,100.0,805.0,80.5,71.5,80.5,22804.532577903683,8,0,4,4,8,0,0.0,50.0,50.0,100.0,0.0,10,10,10,100.0,100.0,100.0,2.882951059029251,2.71858498552839,9.864838575510985,9.86632626080574,2.882951059029251,2.71858498552839,0,0,0,0,0.0,0.0,0.0,0.0
48340,Wattle Range,South Australia,SA,3926.2101,14,14,0.35657796305908335,14,100.0,504.0,36.0,28.0,36.0,12.836806670127002,14,0,6,6,13,1,0.0,42.857142857142854,42.857142857142854,92.85714285714286,7.142857142857142,14,14,14,100.0,100.0,100.0,138.1912278015145,143.2057490558085,290.07361699605286,289.758919662414,138.1912278015145,143.2057490558085,0,0,0,14,0.0,0.0,0.0,100.0
48410,West Torrens,South Australia,SA,37.0886,47,47,126.72357543827484,47,100.0,3465.0,73.72340425531915,72.0,73.72340425531915,9342.493380715368,47,0,17,17,42,5,0.0,36.17021276595745,36.17021276595745,89.36170212765957,10.638297872340425,47,47,47,100.0,100.0,100.0,2.4687678523706413,2.4463721479349,9.489542064815646,10.3582459400748,2.4687678523706413,2.4463721479349,2,0,2,0,4.25531914893617,0.0,4.25531914893617,0.0
48540,Whyalla,South Australia,SA,1071.3397,14,14,1.306775059301919,13,92.85714285714286,606.0,46.61538461538461,45.0,43.285714285714285,56.5646918526402,14,0,5,5,10,4,0.0,35.714285714285715,35.714285714285715,71.42857142857143,28.57142857142857,14,14,14,100.0,100.0,100.0,72.30357257797608,72.3233881979947,50.565393396317305,51.12601687707961,50.565393396317305,51.12601687707961,0,0,0,14,0.0,0.0,0.0,100.0
48640,Wudinna,South Australia,SA,5075.2783,3,3,0.05911005904838756,2,66.66666666666666,49.0,24.5,24.5,16.333333333333332,0.9654642977903299,3,0,1,1,3,0,0.0,33.33333333333333,33.33333333333333,100.0,0.0,3,3,3,100.0,100.0,100.0,20.322079712648833,20.4949721486835,236.97526691347232,223.952006227073,20.322079712648833,20.4949721486835,0,0,0,3,0.0,0.0,0.0,100.0
48750,Yankalilla,South Australia,SA,751.2577,3,3,0.399330349625701,3,100.0,160.0,53.333333333333336,65.0,53.333333333333336,21.297618646704052,3,0,2,2,3,0,0.0,66.66666666666666,66.66666666666666,100.0,0.0,3,3,3,100.0,100.0,100.0,32.448983018262304,32.5125171719024,32.44666321976987,32.5102053948795,32.44666321976987,32.5102053948795,0,0,0,3,0.0,0.0,0.0,100.0
48830,Yorke Peninsula,South Australia,SA,5899.6397,9,9,0.1525516888768648,9,100.0,325.0,36.111111111111114,34.0,36.111111111111114,5.5088109872201185,7,0,4,4,6,1,0.0,57.14285714285714,57.14285714285714,85.71428571428571,14.285714285714285,9,9,9,100.0,100.0,100.0,84.73395949845818,81.5817778675598,69.9419610153923,81.5475943885938,69.2186610263109,80.6887238511812,0,0,0,9,0.0,0.0,0.0,100.0
60210,Break O'Day,Tasmania,TAS,3523.8858,3,3,0.08513329234449084,3,100.0,76.0,25.333333333333332,20.0,25.333333333333332,2.156710072727101,3,0,0,0,2,1,0.0,0.0,0.0,66.66666666666666,33.33333333333333,3,3,3,100.0,100.0,100.0,34.469441192855605,42.0728118580475,91.86231897441154,93.4459573739083,34.469441192855605,42.0728118580475,0,0,0,3,0.0,0.0,0.0,100.0
60410,Brighton,Tasmania,TAS,171.1508,5,5,2.9214003089672964,4,80.0,290.0,72.5,68.0,58.0,169.4412179201032,5,0,2,2,5,0,0.0,40.0,40.0,100.0,0.0,5,5,5,100.0,100.0,100.0,12.33418492322516,10.8460930139874,13.48562405419114,12.0414510044152,12.33418492322516,10.8460930139874,0,0,0,5,0.0,0.0,0.0,100.0
60610,Burnie,Tasmania,TAS,610.9528,10,10,1.636787653645257,10,100.0,502.0,50.2,51.0,50.2,82.1667402129919,9,0,5,5,8,1,0.0,55.55555555555556,55.55555555555556,88.88888888888889,11.11111111111111,10,10,10,100.0,100.0,100.0,1.6844732961621975,1.76722435182682,1.6294406292302646,1.6605542322933649,1.5807202394683197,1.6605542322933649,2,2,2,0,20.0,20.0,20.0,0.0
60810,Central Coast (Tas.),Tasmania,TAS,933.0891,10,10,1.0717090147125286,10,100.0,550.0,55.0,51.5,55.0,58.94399580918906,9,0,2,2,8,1,0.0,22.22222222222222,22.22222222222222,88.88888888888889,11.11111111111111,10,10,10,100.0,100.0,100.0,13.975592872049196,14.36044823653435,23.715430994669198,25.02113658173025,13.975592872049196,14.36044823653435,0,0,0,10,0.0,0.0,0.0,100.0
61210,Circular Head,Tasmania,TAS,4897.6511,3,3,0.061253852892869394,3,100.0,137.0,45.666666666666664,44.0,45.666666666666664,2.7972592821077025,3,0,1,1,2,1,0.0,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,3,3,3,100.0,100.0,100.0,69.90827808814839,69.8994646308297,69.6464106296618,69.6372228848965,69.6464106296618,69.6372228848965,0,0,0,3,0.0,0.0,0.0,100.0
61410,Clarence,Tasmania,TAS,377.9614,30,30,7.937318466912228,29,96.66666666666667,1959.0,67.55172413793103,60.0,65.3,518.3068958893685,28,0,6,6,22,6,0.0,21.428571428571427,21.428571428571427,78.57142857142857,21.428571428571427,30,30,30,100.0,100.0,100.0,12.166899966326955,11.6619186929941,8.224411676301747,6.43479723914643,8.224411676301747,6.43479723914643,0,0,0,22,0.0,0.0,0.0,73.33333333333333
61510,Derwent Valley,Tasmania,TAS,4108.1113,4,4,0.09736834539998954,4,100.0,194.0,48.5,37.5,48.5,4.722364751899493,3,0,0,0,3,0,0.0,0.0,0.0,100.0,0.0,4,4,4,100.0,100.0,100.0,16.281203752562725,18.123712172160452,17.701647633933174,19.5435831105051,16.281203752562725,18.123712172160452,0,0,0,4,0.0,0.0,0.0,100.0
61610,Devonport,Tasmania,TAS,111.259,9,9,8.08923323057011,9,100.0,654.0,72.66666666666667,75.0,72.66666666666667,587.8176147547614,8,0,0,0,6,2,0.0,0.0,0.0,75.0,25.0,9,9,9,100.0,100.0,100.0,2.663070151939174,2.44597710648875,39.906477162761924,40.2681919511272,2.663070151939174,2.44597710648875,1,0,1,1,11.11111111111111,0.0,11.11111111111111,11.11111111111111
61810,Dorset,Tasmania,TAS,3230.5456,2,2,0.06190904719004741,2,100.0,90.0,45.0,45.0,45.0,2.785907123552133,2,0,1,1,2,0,0.0,50.0,50.0,100.0,0.0,2,2,2,100.0,100.0,100.0,25.4058113333083,25.4058113333083,47.795782449594455,47.795782449594455,25.4058113333083,25.4058113333083,0,0,0,2,0.0,0.0,0.0,100.0
62010,Flinders (Tas.),Tasmania,TAS,1996.6244,1,1,0.050084532674247596,1,100.0,15.0,15.0,15.0,15.0,0.7512679901137139,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,1,1,1,100.0,100.0,100.0,115.449388623933,115.449388623933,163.948800333095,163.948800333095,115.449388623933,115.449388623933,0,0,0,1,0.0,0.0,0.0,100.0
62210,George Town,Tasmania,TAS,653.4308,1,1,0.15303839366004784,1,100.0,30.0,30.0,30.0,30.0,4.591151809801436,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,41.849316721162,41.849316721162,44.6266430682841,44.6266430682841,41.849316721162,41.849316721162,0,0,0,1,0.0,0.0,0.0,100.0
62410,Glamorgan-Spring Bay,Tasmania,TAS,2591.591,3,3,0.11575900672598416,3,100.0,80.0,26.666666666666668,28.0,26.666666666666668,3.086906846026244,3,0,0,0,3,0,0.0,0.0,0.0,100.0,0.0,3,3,3,100.0,100.0,100.0,52.32695887684684,54.9013480202078,91.46720200833163,102.511795769441,52.18375550444347,54.9013480202078,0,0,0,3,0.0,0.0,0.0,100.0
62610,Glenorchy,Tasmania,TAS,121.1632,19,19,15.681328984378096,19,100.0,1072.0,56.421052631578945,45.0,56.421052631578945,884.7570879607009,17,0,4,4,16,1,0.0,23.52941176470588,23.52941176470588,94.11764705882352,5.88235294117647,19,19,19,100.0,100.0,100.0,2.896267923445536,2.56486818927954,3.261079582486962,2.04421888166656,2.46153337583031,1.62267895805435,4,3,6,4,21.052631578947366,15.789473684210526,31.57894736842105,21.052631578947366
62810,Hobart,Tasmania,TAS,77.8965,37,37,47.49892485541712,37,100.0,2751.0,74.35135135135135,71.0,74.35135135135135,3531.609250736554,37,0,12,12,31,6,0.0,32.432432432432435,32.432432432432435,83.78378378378379,16.216216216216218,37,37,37,100.0,100.0,100.0,7.0022505701535795,7.18823079052735,1.828333859865618,1.69164408182144,1.828333859865618,1.69164408182144,0,9,9,0,0.0,24.324324324324326,24.324324324324326,0.0
63010,Huon Valley,Tasmania,TAS,5507.3541,6,6,0.10894523742353884,6,100.0,295.0,49.166666666666664,44.0,49.166666666666664,5.356474173323993,5,0,0,0,4,1,0.0,0.0,0.0,80.0,20.0,6,6,6,100.0,100.0,100.0,37.9560712509847,34.27330509101625,35.834129594467186,32.01262648290785,35.834129594467186,32.01262648290785,0,0,0,6,0.0,0.0,0.0,100.0
63210,Kentish,Tasmania,TAS,1156.1888,1,1,0.08649106443515109,1,100.0,17.0,17.0,17.0,17.0,1.4703480953975685,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,24.5328609526079,24.5328609526079,51.0110782616295,51.0110782616295,24.5328609526079,24.5328609526079,0,0,0,1,0.0,0.0,0.0,100.0
63410,King Island,Tasmania,TAS,1095.7407,1,1,0.09126246747976048,1,100.0,65.0,65.0,65.0,65.0,5.932060386184432,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,177.697915552883,177.697915552883,171.816157402826,171.816157402826,171.816157402826,171.816157402826,0,0,0,1,0.0,0.0,0.0,100.0
63610,Kingborough,Tasmania,TAS,720.1093,18,18,2.4996205437146832,17,94.44444444444444,1040.0,61.1764705882353,60.0,57.77777777777778,144.42252030351503,17,0,0,0,15,2,0.0,0.0,0.0,88.23529411764706,11.76470588235294,18,18,18,100.0,100.0,100.0,18.864334274267417,18.50872234847775,12.746633906786284,12.106539457720551,12.746633906786284,12.106539457720551,0,0,0,18,0.0,0.0,0.0,100.0
63810,Latrobe (Tas.),Tasmania,TAS,600.4619,3,3,0.49961537942707107,3,100.0,187.0,62.333333333333336,60.0,62.333333333333336,31.14269198428743,3,0,0,0,2,1,0.0,0.0,0.0,66.66666666666666,33.33333333333333,3,3,3,100.0,100.0,100.0,14.798531043121466,16.1137198449225,52.314406090589934,53.7995394113464,14.798531043121466,16.1137198449225,0,0,0,3,0.0,0.0,0.0,100.0
