lga_code,lga_name,state_abbrev,vulnerable_pct_dv1,vulnerable_pct_dv2,vulnerable_pct_language,vulnerable_pct_communication,dv2_vulnerability_quartile,usual_resident_population,irsd_australia_decile,irsd_disadvantage_group,mean_google_overall_rating,median_google_overall_rating,mean_individual_rating,median_individual_rating,pct_5_star_individual_reviews,pct_1_or_2_star_individual_reviews,n_reviewed_service_names,n_review_rows,n_comment_rows,pct_review_rows_with_comment,pct_services_with_google_review_data,avg_comment_words_per_comment,pct_high_quality_services,median_nearest_transport_distance_km
71000,Darwin,NT,28.646934460888,16.4730728616684,9.91561181434599,12.1308016877637,Q4 highest DV2,80530.0,9.0,Most advantaged: IRSD deciles 9-10,4.75,4.75,4.75,5.0,90.625,5.208333333333334,2.0,96.0,77.0,80.20833333333334,2.409638554216868,51.103896103896105,8.974358974358974,2.63637178277388
72300,Litchfield,NT,32.421875,20.3125,8.984375,12.109375,Q4 highest DV2,21411.0,9.0,Most advantaged: IRSD deciles 9-10,4.3,4.3,4.349206349206349,5.0,80.95238095238095,15.873015873015872,1.0,63.0,59.0,93.65079365079364,5.0,88.76271186440678,10.0,18.0283615957449
72800,Palmerston,NT,32.3717948717949,23.36,12.64,12.9392971246006,Q4 highest DV2,37247.0,8.0,Advantaged: IRSD deciles 7-8,5.0,5.0,4.978260869565218,5.0,97.82608695652172,0.0,1.0,46.0,42.0,91.30434782608695,2.2222222222222223,46.023809523809526,4.761904761904762,9.0560556419349
31000,Brisbane,QLD,20.6935359077161,10.3673526726136,5.36290888670504,7.8725792871176,Q2 lower-middle DV2,1242825.0,9.0,Most advantaged: IRSD deciles 9-10,4.425925925925926,4.5,4.369302949061662,5.0,78.9544235924933,14.142091152815016,27.0,1492.0,1115.0,74.73190348525469,3.435114503816794,58.70224215246637,19.6524064171123,1.196034356939905
31820,Bundaberg,QLD,29.9212598425197,16.6175024582104,11.2966601178782,11.5044247787611,Q4 highest DV2,99215.0,2.0,Most disadvantaged: IRSD deciles 1-2,4.8,4.8,4.765625,5.0,90.625,4.6875,1.0,64.0,56.0,87.5,1.7543859649122806,62.35714285714285,18.51851851851852,3.1755904148253
33220,Fraser Coast,QLD,30.8316430020284,17.0385395537525,10.3553299492386,11.5384615384615,Q4 highest DV2,111032.0,2.0,Most disadvantaged: IRSD deciles 1-2,5.0,5.0,5.0,5.0,100.0,0.0,1.0,46.0,41.0,89.13043478260869,1.8867924528301887,48.5609756097561,25.0,2.36556583570827
33430,Gold Coast,QLD,20.6497552291945,10.5317730706562,5.96683446846313,7.1809298193663,Q2 lower-middle DV2,625087.0,8.0,Advantaged: IRSD deciles 7-8,4.564285714285714,4.8,4.455971049457177,5.0,84.31845597104946,13.027744270205066,14.0,829.0,700.0,84.43908323281062,4.117647058823529,60.09857142857143,15.24390243902439,2.54149610702712
33960,Ipswich,QLD,27.4553571428571,15.4103852596315,11.2165178571429,10.7361963190184,Q3 upper-middle DV2,229208.0,4.0,Disadvantaged: IRSD deciles 3-4,4.066666666666666,3.8,3.974489795918368,5.0,67.3469387755102,23.46938775510204,3.0,196.0,108.0,55.10204081632652,1.6129032258064515,41.638888888888886,18.235294117647054,1.67698656785584
34590,Logan,QLD,28.9566479983406,15.5261525739094,10.0640628228973,11.3636363636364,Q3 upper-middle DV2,345098.0,3.0,Disadvantaged: IRSD deciles 3-4,4.783333333333333,4.8,4.796791443850268,5.0,93.31550802139036,4.545454545454546,6.0,374.0,330.0,88.23529411764706,2.307692307692308,67.2060606060606,8.547008547008547,3.22987354607382
34770,Mackay,QLD,25.8227848101266,14.9367088607595,11.2025316455696,9.29203539823009,Q3 upper-middle DV2,121691.0,7.0,Advantaged: IRSD deciles 7-8,3.5,3.5,3.34,4.5,50.0,38.0,1.0,100.0,86.0,86.0,1.2345679012345678,40.13953488372093,11.842105263157894,6.89965178009399
35010,Moreton Bay,QLD,25.5597014925373,13.9652555236971,8.22613405551794,8.77695417789757,Q3 upper-middle DV2,476340.0,7.0,Advantaged: IRSD deciles 7-8,4.75,4.9,4.702886247877759,5.0,87.94567062818336,5.772495755517826,10.0,589.0,470.0,79.79626485568761,3.53356890459364,59.625531914893614,24.074074074074076,1.68194314938291
36250,Redland,QLD,23.2235701906412,11.1686816350029,7.70557791834388,7.47126436781609,Q2 lower-middle DV2,159222.0,8.0,Advantaged: IRSD deciles 7-8,4.8,4.8,4.785714285714286,5.0,92.85714285714286,5.357142857142857,1.0,56.0,27.0,48.21428571428572,1.1111111111111112,73.29629629629629,12.790697674418606,3.246381505861085
36370,Rockhampton,QLD,36.1376673040153,22.0630372492837,13.9446036294174,15.4727793696275,Q4 highest DV2,81968.0,3.0,Disadvantaged: IRSD deciles 3-4,4.9,4.9,4.913043478260869,5.0,97.82608695652172,2.1739130434782608,1.0,46.0,43.0,93.47826086956522,1.639344262295082,67.6046511627907,27.77777777777778,4.25287661103801
36510,Scenic Rim,QLD,20.5741626794258,10.7398568019093,8.13397129186603,5.48926014319809,Q2 lower-middle DV2,42984.0,6.0,Middle: IRSD deciles 5-6,4.3,4.3,4.269230769230769,5.0,71.15384615384616,13.461538461538462,1.0,52.0,31.0,59.61538461538461,3.4482758620689653,14.419354838709678,14.814814814814811,33.452326350599
36720,Sunshine Coast,QLD,18.5741600655559,8.78341516639389,5.77814118288362,5.42382120468793,Q2 lower-middle DV2,342541.0,8.0,Advantaged: IRSD deciles 7-8,4.771428571428572,4.8,4.76837416481069,5.0,88.19599109131403,3.5634743875278394,7.0,449.0,387.0,86.19153674832963,3.723404255319149,41.92506459948321,33.15217391304348,11.19878133223335
36910,Toowoomba,QLD,26.7160493827161,15.6620553359684,10.6561420818944,11.1439842209073,Q3 upper-middle DV2,173204.0,6.0,Middle: IRSD deciles 5-6,5.0,5.0,4.95,5.0,95.0,0.0,1.0,40.0,36.0,90.0,0.8130081300813009,60.94444444444444,5.88235294117647,3.11573552311299
37010,Townsville,QLD,31.0606060606061,17.2427493047279,10.1270849880858,11.5919015482334,Q4 highest DV2,192768.0,6.0,Middle: IRSD deciles 5-6,4.85,4.85,4.825688073394495,5.0,95.41284403669724,4.587155963302752,2.0,109.0,93.0,85.3211009174312,1.351351351351351,69.3763440860215,6.382978723404255,6.457513705989765
40070,Adelaide,SA,26.5060240963855,13.2530120481928,6.02409638554217,7.2289156626506,Q3 upper-middle DV2,25026.0,7.0,Advantaged: IRSD deciles 7-8,3.8,3.8,3.838709677419355,5.0,62.903225806451616,24.193548387096776,1.0,62.0,46.0,74.19354838709677,4.166666666666666,19.608695652173918,26.08695652173913,1.30082364530321
40700,Burnside,SA,14.3153526970954,7.18685831622177,3.09917355371901,4.31211498973306,Q1 lowest DV2,46030.0,10.0,Most advantaged: IRSD deciles 9-10,3.2000000000000006,3.2000000000000006,3.2195121951219514,4.0,36.58536585365854,36.58536585365854,1.0,41.0,25.0,60.97560975609756,3.7037037037037033,46.56,33.33333333333333,4.78746295148992
41060,Charles Sturt,SA,19.0827190827191,9.15780866721177,5.88716271463614,6.78104575163399,Q2 lower-middle DV2,121840.0,7.0,Advantaged: IRSD deciles 7-8,4.15,4.15,4.155339805825243,5.0,73.7864077669903,20.388349514563107,2.0,103.0,64.0,62.13592233009708,2.898550724637681,74.984375,31.343283582089555,0.977313379979283
42600,Holdfast Bay,SA,16.0377358490566,7.21003134796238,2.51572327044025,3.13479623824451,Q1 lowest DV2,37543.0,9.0,Most advantaged: IRSD deciles 9-10,4.8,4.8,4.829268292682927,5.0,95.1219512195122,4.878048780487805,1.0,41.0,37.0,90.2439024390244,3.571428571428571,68.67567567567568,19.230769230769237,1.1422004118864648
44060,Marion,SA,18.6915887850467,10.4231166150671,5.27404343329886,6.29514963880289,Q2 lower-middle DV2,94721.0,8.0,Advantaged: IRSD deciles 7-8,4.9,4.9,4.916666666666667,5.0,96.66666666666669,1.6666666666666667,1.0,60.0,56.0,93.33333333333331,1.6666666666666667,58.30357142857143,29.310344827586203,1.12366203993517
44340,Mitcham,SA,15.948275862069,6.16929698708752,2.86532951289398,3.28571428571429,Q1 lowest DV2,67617.0,10.0,Most advantaged: IRSD deciles 9-10,3.7000000000000006,3.7000000000000006,3.727272727272727,5.0,58.44155844155844,28.57142857142857,1.0,77.0,45.0,58.44155844155844,1.851851851851852,29.977777777777774,36.53846153846153,0.918121595956454
45290,Norwood Payneham and St Peters,SA,21.9653179190751,10.0574712643678,4.36046511627907,7.40740740740741,Q2 lower-middle DV2,37487.0,9.0,Most advantaged: IRSD deciles 9-10,3.7,3.7,3.64,5.0,61.0,32.0,1.0,100.0,53.0,53.0,2.7777777777777777,24.83018867924528,40.0,4.049967328339591
45340,Onkaparinga,SA,23.244062657908,12.2294916960242,6.41738251642244,7.43345052737318,Q3 upper-middle DV2,175204.0,6.0,Middle: IRSD deciles 5-6,3.1,3.1,3.130434782608696,4.0,39.130434782608695,42.60869565217392,2.0,115.0,79.0,68.69565217391305,1.4925373134328357,66.15189873417721,19.53125,2.80959614739058
45680,Playford,SA,33.7031900138696,20.7350901525659,14.3055555555556,14.3252595155709,Q4 highest DV2,99190.0,1.0,Most disadvantaged: IRSD deciles 1-2,3.6,3.6,3.56020942408377,4.0,48.69109947643979,29.84293193717277,2.0,191.0,116.0,60.73298429319372,3.225806451612903,38.456896551724135,27.58620689655172,1.822851119967745
45890,Port Adelaide Enfield,SA,23.397913561848,13.4228187919463,8.95522388059701,10.655737704918,Q3 upper-middle DV2,132400.0,4.0,Disadvantaged: IRSD deciles 3-4,4.2,4.2,4.157894736842105,5.0,75.11961722488039,19.61722488038277,4.0,209.0,145.0,69.377990430622,4.938271604938271,58.02758620689655,31.16883116883117,1.96007501043914
46510,Prospect,SA,20.5673758865248,10.6382978723404,6.78571428571429,7.4468085106383,Q2 lower-middle DV2,22272.0,10.0,Most advantaged: IRSD deciles 9-10,3.2,3.2,3.2093023255813957,4.0,41.86046511627907,39.53488372093023,1.0,43.0,23.0,53.48837209302325,5.0,34.34782608695652,42.10526315789473,1.1663164085524
47140,Salisbury,SA,29.1894852135816,15.2459016393443,10.0164203612479,13.224043715847,Q3 upper-middle DV2,145806.0,2.0,Most disadvantaged: IRSD deciles 1-2,3.7,3.7,3.6666666666666665,5.0,58.620689655172406,29.88505747126437,2.0,87.0,50.0,57.47126436781609,2.2988505747126435,31.68,33.33333333333333,2.49617984633602
47700,Tea Tree Gully,SA,21.2989493791786,10.1145038167939,5.06208213944604,6.29770992366412,Q2 lower-middle DV2,101174.0,9.0,Most advantaged: IRSD deciles 9-10,4.45,4.45,4.4774774774774775,5.0,86.48648648648648,13.513513513513514,2.0,111.0,89.0,80.18018018018019,2.5974025974025974,52.89887640449438,30.55555555555556,7.37528602510463
48410,West Torrens,SA,23.2876712328767,11.5843270868825,5.2901023890785,9.19931856899489,Q2 lower-middle DV2,61699.0,8.0,Advantaged: IRSD deciles 7-8,4.0,4.0,4.0,5.0,55.00000000000001,15.0,1.0,40.0,24.0,60.0,2.127659574468085,48.91666666666666,36.17021276595745,2.4463721479349
60610,Burnie,TAS,24.5689655172414,15.0862068965517,10.3448275862069,8.62068965517241,Q3 upper-middle DV2,19918.0,2.0,Most disadvantaged: IRSD deciles 1-2,4.6,4.6,4.645833333333333,5.0,81.25,4.166666666666666,1.0,48.0,36.0,75.0,10.0,35.25,55.55555555555556,1.6605542322933649
61410,Clarence,TAS,21.6939078751857,9.80683506686479,6.67655786350148,5.34918276374443,Q2 lower-middle DV2,61531.0,8.0,Advantaged: IRSD deciles 7-8,4.5,4.5,4.479166666666667,5.0,85.41666666666666,12.5,1.0,48.0,36.0,75.0,3.333333333333333,70.63888888888889,21.428571428571427,6.43479723914643
20110,Alpine,VIC,8.7719298245614,4.3859649122807,1.75438596491228,2.63157894736842,Q1 lowest DV2,13235.0,9.0,Most advantaged: IRSD deciles 9-10,3.4,3.4,3.31,5.0,54.0,43.0,1.0,100.0,90.0,90.0,8.333333333333332,63.61111111111112,27.27272727272727,63.161490806073
20570,Ballarat,VIC,21.6360856269113,11.4503816793893,8.01526717557252,7.17557251908397,Q2 lower-middle DV2,113763.0,6.0,Middle: IRSD deciles 5-6,4.6,4.6,4.515923566878981,5.0,70.06369426751591,3.821656050955414,2.0,157.0,149.0,94.90445859872612,2.083333333333333,39.40939597315436,15.068493150684931,2.44973564250364
20660,Banyule,VIC,13.6059479553903,6.50887573964497,3.47633136094675,3.47633136094675,Q1 lowest DV2,126236.0,10.0,Most advantaged: IRSD deciles 9-10,3.825,3.7,3.754601226993865,5.0,59.8159509202454,28.834355828220858,4.0,326.0,250.0,76.68711656441718,3.7735849056603774,67.952,31.0,1.2322358247489449
